;brain ID;slice ID;tumorArea;tumorStd;tumorMean;tumorMedian;brainArea;brainMean;brainMedian;contrast
352;5;110;2182;79.562355;359.92667;362.0;11991;161.01427;162.0;198.9124
353;5;111;2067;79.592575;358.1045;356.0;11685;160.9398;162.0;197.16469
354;5;112;1963;82.4364;352.55374;346.0;11379;160.95135;161.0;191.60239
355;5;113;1860;84.74154;346.97366;337.0;11048;160.61145;161.0;186.36221
356;5;114;1722;86.22999;343.48547;333.0;10696;160.11856;161.0;183.36691
357;5;115;1577;87.460266;341.9594;339.0;10361;159.50102;161.0;182.45839
358;5;116;1457;89.06993;340.8284;346.0;10004;159.02364;161.0;181.80476
359;5;117;1332;86.84133;345.57132;362.0;9659;158.6079;161.0;186.96342
360;5;118;1248;87.568085;347.92307;372.0;9303;158.58932;161.0;189.33374
361;5;119;1135;86.25725;355.66342;391.0;8922;158.361;161.0;197.30243
362;5;120;1044;84.503426;362.66284;404.0;8538;157.46811;160.0;205.19473
363;5;121;978;82.00255;370.5409;411.5;8134;156.63947;159.0;213.90143
364;5;122;948;75.55688;373.33545;407.5;7729;155.68117;159.0;217.65428
365;5;123;904;66.70344;374.61172;400.0;7291;155.03398;158.0;219.57774
366;5;124;864;64.60905;370.9433;392.0;6866;154.08647;158.0;216.85683
367;5;125;820;64.45261;360.39026;375.0;6414;153.29745;158.0;207.0928
368;5;126;736;68.51042;347.27582;356.0;5986;153.41924;158.0;193.85658
369;5;127;622;68.84586;339.96945;353.5;5551;154.35808;159.0;185.61137
370;5;128;490;66.4965;337.58978;344.0;5099;154.73422;159.0;182.85556
371;5;129;378;64.74119;334.22223;334.5;4637;153.29468;158.0;180.92755
372;5;130;308;62.52104;321.8409;320.0;4159;151.66035;158.0;170.18056
373;5;131;207;50.450382;319.25122;323.0;3703;152.73656;158.0;166.51466
374;5;132;155;42.058865;301.98065;302.0;3226;150.44513;155.0;151.53552
375;5;133;78;39.086395;287.70514;292.0;2744;147.72806;154.0;139.97708
376;5;134;23;21.068438;273.34784;272.0;2300;144.09486;150.0;129.25298
377;6;36;18;37.117264;249.44444;243.5;6879;161.15129;172.0;88.29315
378;6;37;40;35.208344;246.15;241.5;7354;159.29901;170.0;86.85098
379;6;38;70;37.0723;244.24286;250.0;7832;157.45181;167.0;86.791046
380;6;39;115;31.454609;259.5739;258.0;8337;156.57225;165.0;103.00166
381;6;40;207;41.637413;259.0435;255.0;8820;156.7426;164.0;102.30089
382;6;41;303;47.1734;269.65018;260.0;9332;156.24156;163.0;113.408615
383;6;42;409;54.608166;283.30807;273.0;9765;156.75726;162.0;126.55081
384;6;43;515;64.96041;298.6932;285.0;10368;157.53151;162.0;141.1617
385;6;44;653;76.8276;306.12863;288.0;10877;160.05634;163.0;146.0723
386;6;45;755;83.47083;318.23444;296.0;11265;162.87679;166.0;155.35765
387;6;46;844;87.95405;325.8436;303.0;11530;165.57019;168.0;160.2734
388;6;47;918;88.74265;330.77997;307.5;11708;167.67572;170.0;163.10425
389;6;48;994;90.64964;331.60864;308.5;11900;168.4316;170.0;163.17705
390;6;49;1076;92.62006;331.8829;311.0;12057;168.67572;170.0;163.20718
391;6;50;1148;91.59137;333.8789;313.0;12240;168.6136;170.0;165.2653
392;6;51;1216;86.573875;339.0987;327.0;12414;168.62698;171.0;170.47171
393;6;52;1243;81.579315;348.30814;346.0;12585;168.83046;171.0;179.47768
394;6;53;1271;80.25875;356.0724;356.0;12953;167.4679;171.0;188.60449
395;6;54;1299;80.98677;360.3241;356.0;13427;165.58418;169.0;194.73991
396;6;55;1335;80.4508;362.1588;359.0;13848;164.80772;167.0;197.35109
397;6;56;1370;78.535385;361.98685;360.0;14197;164.56529;166.0;197.42155
398;6;57;1405;74.213806;361.3936;359.0;14441;164.90642;167.0;196.48717
399;6;58;1440;70.57191;358.5625;356.0;14706;165.45206;167.0;193.11044
400;6;59;1480;68.33102;354.42297;352.0;14850;166.5024;168.0;187.92058
401;6;60;1492;67.73503;351.15817;351.0;15007;167.48982;169.0;183.66835
402;6;61;1501;67.67507;346.98;349.0;15144;168.6673;170.0;178.31271
403;6;62;1484;64.78927;342.9387;344.0;15285;169.407;170.0;173.5317
404;6;63;1441;61.592274;338.68423;342.0;15440;169.49353;171.0;169.1907
405;6;64;1356;58.019157;334.64087;338.0;15559;169.41527;171.0;165.2256
406;6;65;1298;58.133312;326.96533;327.5;15695;168.98451;170.0;157.98082
407;6;66;1204;55.36586;322.34967;323.0;15833;168.78973;170.0;153.55994
408;6;67;1145;52.981304;314.5048;312.0;15977;167.11658;169.0;147.38821
409;6;68;1080;49.276882;309.49167;305.0;16086;165.61615;168.0;143.87552
410;6;69;1010;46.266228;303.86038;299.0;16213;164.27316;166.0;139.58722
411;6;70;920;43.27457;299.32935;294.0;16369;163.29854;165.0;136.0308
412;6;71;822;40.560547;295.60828;289.0;16521;162.33353;164.0;133.27475
413;6;72;740;37.226498;291.21487;286.0;16709;161.24898;164.0;129.9659
414;6;73;655;35.14734;287.0809;282.0;16883;160.34077;163.0;126.74013
415;6;74;576;32.61877;284.10242;279.0;17069;159.59462;162.0;124.5078
416;6;75;521;31.906097;280.67947;277.0;17158;159.69261;162.0;120.98686
417;6;76;472;31.147861;277.464;274.0;17286;159.34763;161.0;118.11636
418;6;77;422;31.771296;273.3436;270.0;17331;159.07623;161.0;114.267365
419;6;78;361;33.709984;267.23544;262.0;17401;158.83609;161.0;108.39935
420;6;79;273;29.38109;267.7802;263.0;17439;158.64925;161.0;109.13097
421;6;80;235;25.418404;264.1915;262.0;17440;158.4955;161.0;105.696
422;6;81;193;22.19167;261.96375;259.0;17474;158.12407;161.0;103.839676
423;6;82;144;23.854351;262.34027;257.0;17430;158.4967;161.0;103.84357
424;6;83;120;21.982317;261.16666;257.0;17397;158.80975;161.0;102.3569
425;6;84;88;18.126848;260.4091;258.0;17368;159.34027;162.0;101.06882
426;6;85;54;17.856731;259.37036;261.0;17305;159.67758;162.0;99.69278
427;6;86;28;15.6928425;253.85715;255.0;17260;159.62517;163.0;94.23198
428;6;87;11;8.969186;252.90909;255.0;17194;159.51556;163.0;93.393524
429;7;23;15;60.247784;656.73334;668.0;5863;547.7505;584.0;108.98285
430;7;24;17;35.53915;680.2941;699.0;6164;544.1645;580.0;136.12964
431;7;25;53;58.95777;638.01886;640.0;6495;537.71716;576.0;100.3017
432;7;26;136;45.62341;658.56616;661.5;6863;526.8927;572.0;131.67346
433;7;27;212;44.590645;682.0047;684.0;7321;511.44492;565.0;170.55978
434;7;28;245;49.227833;668.0082;675.0;7780;504.1988;557.0;163.80939
435;7;29;326;48.84863;656.36505;665.0;8118;503.53067;551.0;152.83438
436;7;30;433;43.21499;655.5889;659.0;8507;501.45566;551.0;154.13327
437;7;31;447;34.66549;661.80536;663.0;8875;498.3148;548.0;163.49057
438;7;32;441;35.24262;659.7846;663.0;9335;498.54688;545.0;161.23773
439;7;33;542;43.408863;659.1993;662.0;9825;497.77054;543.0;161.42874
440;7;34;704;54.097942;663.7983;657.0;10328;492.97092;537.0;170.82736
441;7;35;855;55.63063;660.8901;658.0;10812;487.0486;529.0;173.84146
442;7;36;951;58.011734;661.64984;656.0;11309;484.6029;521.0;177.04694
443;7;37;1017;60.260796;669.4248;663.0;11819;484.57452;520.0;184.85028
444;7;38;1034;58.778893;672.45844;668.0;12205;494.7985;525.0;177.65994
445;7;39;1048;55.62357;670.23474;667.0;12448;504.43317;527.0;165.80157
446;7;40;1140;54.290104;668.0228;664.0;12675;510.0768;528.0;157.94601
447;7;41;1243;58.279564;664.90106;664.0;12878;510.7932;528.0;154.10785
448;7;42;1272;53.774387;660.8876;660.0;13082;508.68848;526.0;152.1991
449;7;43;1151;47.295155;665.18506;666.0;13260;507.32916;525.0;157.8559
450;7;44;1156;48.77896;665.14795;662.0;13438;506.0496;524.0;159.09836
451;7;45;1152;45.54193;663.2361;660.0;13562;504.77783;523.0;158.45825
452;7;46;1167;40.99863;658.87915;656.0;13675;502.92813;523.0;155.95102
453;7;47;1190;40.39546;656.88654;653.0;13782;501.0906;522.0;155.79593
454;7;48;1155;43.19339;656.36536;653.0;13910;499.3967;520.0;156.96866
455;7;49;1109;43.260365;658.8251;658.0;14077;496.5165;521.0;162.30856
456;7;50;1122;45.31599;663.082;661.0;14316;491.22852;519.0;171.85345
457;7;51;1109;51.62488;672.2561;670.0;14543;487.15408;516.0;185.10202
458;7;52;1118;50.80837;678.0859;677.0;14993;479.25082;511.0;198.83505
459;7;53;1014;46.239334;672.4359;671.0;15311;475.59167;509.0;196.84424
460;7;54;926;39.481167;676.6663;675.0;15538;471.8567;504.0;204.80963
461;7;55;865;44.21254;677.6393;680.0;15782;466.2408;499.0;211.39847
462;7;56;793;48.676857;675.227;678.0;15944;462.90866;496.0;212.31833
463;7;57;740;46.022114;680.8473;683.0;16117;460.68506;495.0;220.16223
464;7;58;693;45.74242;688.45166;690.0;16290;459.5446;492.0;228.90707
465;7;59;645;50.548767;693.72095;696.0;16460;459.2852;489.0;234.43576
466;7;60;600;60.82099;683.1583;690.5;16622;460.30084;488.0;222.85748
467;7;61;531;57.897865;684.0829;692.0;16811;460.53955;488.0;223.54333
468;7;62;473;53.388775;695.723;700.0;17027;460.00192;487.0;235.7211
469;7;63;484;46.67509;683.1198;681.0;17224;458.05353;486.0;225.06628
470;7;64;551;47.302372;658.57715;658.0;17441;455.56253;484.0;203.01462
471;7;65;520;40.66875;652.0289;650.0;17614;455.93314;484.0;196.09573
472;7;66;381;33.993263;649.3097;650.0;17788;455.72794;482.0;193.58176
473;7;67;299;31.800516;620.893;619.0;17957;454.42456;481.0;166.46844
474;7;68;163;36.468533;616.184;612.0;18071;452.97818;478.0;163.20584
475;7;69;116;41.19913;610.2672;610.0;18153;449.82187;474.0;160.44534
476;7;70;77;26.66553;604.67535;600.0;18243;446.28995;470.0;158.3854
477;8;31;25;65.90643;200.32;191.0;5244;185.1119;186.0;15.208115
478;8;32;71;47.894028;218.6338;222.0;5424;184.45078;185.0;34.18303
479;8;33;117;38.93154;226.5641;229.0;5615;183.90779;186.0;42.65631
480;8;34;211;38.3119;246.25592;249.0;5891;183.8882;185.0;62.36772
481;8;35;311;49.42588;258.4116;263.0;6176;185.73538;186.0;72.67621
482;8;36;424;55.297768;266.28067;263.0;6500;187.99062;190.0;78.290054
483;8;37;595;62.302483;269.74286;266.0;6909;189.4471;193.0;80.29576
484;8;38;816;68.64214;270.60416;273.5;7304;189.07599;195.0;81.52817
485;8;39;990;71.55502;271.89597;273.5;7659;189.63173;195.0;82.26424
486;8;40;1133;75.46974;277.2136;275.0;8024;189.58656;194.0;87.62703
487;8;41;1183;83.79555;280.6678;273.0;8528;188.35208;193.0;92.315704
488;8;42;1355;85.553215;283.00223;275.0;9100;187.03796;192.0;95.964264
489;8;43;1604;87.81835;278.98816;272.0;9747;186.7609;192.0;92.227264
490;8;44;1917;82.845474;286.84195;279.0;10320;185.25087;191.0;101.59108
491;8;45;2121;82.90009;295.30176;283.0;10659;184.35712;190.0;110.94464
492;8;46;2222;85.5403;302.71243;289.0;10870;183.89339;189.0;118.819046
493;8;47;2338;87.42751;310.19247;294.0;11063;183.3318;187.0;126.86067
494;8;48;2480;91.176186;314.03467;297.0;11221;183.4218;186.0;130.61287
495;8;49;2547;91.83465;319.49353;305.0;11368;183.42966;184.0;136.06387
496;8;50;2631;89.33163;323.1836;309.0;11503;183.99538;184.0;139.18822
497;8;51;2763;86.94128;325.15924;313.0;11605;185.14702;184.0;140.01222
498;8;52;2865;86.81876;325.55673;317.0;11708;185.52844;185.0;140.02829
499;8;53;2959;87.68209;324.2599;317.0;11899;185.20715;184.0;139.05273
500;8;54;3074;88.57761;324.42746;316.0;12102;184.25487;183.0;140.17259
501;8;55;3235;91.21231;326.3759;315.0;12360;183.19955;182.0;143.17633
502;8;56;3404;93.05512;329.75204;317.0;12728;181.85907;180.0;147.89297
503;8;57;3493;97.08054;335.0232;321.0;13060;182.55504;180.0;152.46815
504;8;58;3620;100.98862;340.22626;327.0;13298;183.07057;181.0;157.15569
505;8;59;3664;102.78118;345.84033;333.0;13476;184.07848;181.0;161.76186
506;8;60;3750;103.154564;351.0384;337.0;13638;184.37408;181.0;166.6643
507;8;61;3896;103.873474;353.77335;340.0;13788;185.15295;182.0;168.62039
508;8;62;3959;105.00066;359.08286;342.0;13949;185.44495;181.0;173.63791
509;8;63;4040;105.51703;360.24902;343.5;14105;185.24063;182.0;175.00839
510;8;64;4071;104.820305;362.5635;343.0;14261;185.66713;182.0;176.89638
511;8;65;4172;104.965744;363.238;343.0;14421;185.19261;180.0;178.0454
512;8;66;4219;104.59171;362.9026;342.0;14572;185.03786;177.0;177.86473
513;8;67;4204;103.42879;362.66724;342.0;14703;184.45824;175.0;178.209
514;8;68;4210;105.065216;364.34964;342.5;14856;183.64531;176.0;180.70433
515;8;69;4164;104.24844;364.66428;347.0;15021;184.64336;176.0;180.02092
516;8;70;4095;103.16837;364.71356;348.0;15202;184.82921;175.0;179.88435
517;8;71;4038;105.11322;364.5151;347.0;15386;184.11755;175.0;180.39755
518;8;72;3842;105.461205;369.07523;354.0;15540;183.9706;176.0;185.10463
519;8;73;3765;108.59617;371.25842;359.0;15658;183.12067;176.0;188.13776
520;8;74;3665;110.82831;375.436;362.0;15710;181.94977;176.0;193.48624
521;8;75;3514;108.85853;376.40723;363.0;15765;182.259;176.0;194.14822
522;8;76;3485;113.803856;379.132;363.0;15821;179.5796;175.0;199.55238
523;8;77;3424;110.241264;376.8557;363.5;15832;178.01498;174.0;198.84073
524;8;78;3257;105.42351;374.91312;363.0;15864;177.25978;174.0;197.65334
525;8;79;3109;100.20325;370.62015;356.0;15879;176.08778;172.0;194.53236
526;8;80;2970;94.45608;366.06296;350.5;15883;174.95918;171.0;191.10378
527;8;81;2819;89.6699;362.47925;350.0;15884;174.69873;171.0;187.78052
528;8;82;2649;86.58519;363.83276;357.0;15904;174.87718;171.0;188.95558
529;8;83;2552;84.28974;364.29507;355.0;15880;175.3104;171.0;188.98468
530;8;84;2547;83.409874;363.73654;354.0;15859;175.0305;171.0;188.70604
531;8;85;2489;83.6207;369.9791;365.0;15812;175.10178;172.0;194.87732
532;8;86;2424;85.952515;378.8581;381.5;15782;174.68259;171.0;204.1755
533;8;87;2392;88.030525;390.84616;400.0;15747;173.36398;170.0;217.48218
534;8;88;2405;87.65829;398.70312;416.0;15687;171.52235;169.0;227.18077
535;8;89;2384;85.43593;402.96225;422.0;15629;170.49536;168.0;232.46689
536;8;90;2444;85.267685;405.09494;422.0;15568;167.50609;166.0;237.58885
537;8;91;2419;82.12929;406.759;422.0;15525;165.00908;165.0;241.74992
538;8;92;2390;80.52331;405.97574;420.0;15470;162.6987;163.0;243.27704
539;8;93;2256;79.95472;407.05185;424.0;15402;161.77492;162.0;245.27693
540;8;94;2118;78.11575;405.82248;425.0;15323;160.87633;161.0;244.94615
541;8;95;1945;75.21411;405.6941;425.0;15231;160.44731;161.0;245.24678
542;8;96;1822;74.22206;402.68112;422.0;15130;160.2113;161.0;242.46982
543;8;97;1735;74.38002;393.88934;411.0;14999;160.44202;161.0;233.44733
544;8;98;1632;74.08332;382.86398;401.0;14869;160.96109;161.0;221.9029
545;8;99;1539;72.83213;367.89993;376.0;14692;161.09572;161.0;206.80421
546;8;100;1421;69.709564;354.12668;350.0;14503;161.28917;161.0;192.83751
547;8;101;1264;69.291046;340.1804;330.0;14313;161.1778;161.0;179.0026
548;8;102;1082;71.04619;324.2865;308.5;14150;161.32109;161.0;162.96541
549;8;103;836;71.67671;313.87918;301.0;13985;161.57533;161.0;152.30385
550;8;104;604;65.895485;308.31458;301.5;13801;161.93703;162.0;146.37755
551;8;105;421;62.126984;297.13065;284.0;13591;162.57722;162.0;134.55342
552;8;106;258;64.483536;286.81784;265.0;13346;162.96555;163.0;123.852295
553;8;107;127;59.546757;281.40945;268.0;13121;163.6306;163.0;117.778854
554;8;108;68;47.198727;265.47058;256.0;12882;163.99727;163.0;101.47331
555;8;109;20;35.204365;262.45;270.0;12607;163.99341;162.0;98.456604
556;9;68;18;22.600393;278.66666;288.0;15665;205.15575;202.0;73.51091
557;9;69;48;24.92541;273.125;273.0;15797;204.54701;202.0;68.57799
558;9;70;70;21.785637;271.01428;272.5;15932;204.52617;202.0;66.48811
559;9;71;102;26.587511;274.7451;276.0;16108;204.49045;201.0;70.25464
560;9;72;170;35.12938;271.68823;269.5;16233;204.32771;201.0;67.36052
561;9;73;299;41.711437;274.43143;276.0;16318;203.76927;200.0;70.662155
562;9;74;414;44.53244;282.88165;281.0;16381;203.33188;200.0;79.549774
563;9;75;529;51.919727;290.6692;288.0;16404;203.4987;200.0;87.17049
564;9;76;670;65.313225;298.07016;292.0;16403;203.64584;200.0;94.42432
565;9;77;806;68.73641;304.65634;298.0;16405;203.21405;200.0;101.44229
566;9;78;951;69.801704;313.9874;309.0;16400;202.67706;199.0;111.31033
567;9;79;1112;72.631424;319.45505;311.0;16369;202.39824;199.0;117.05681
568;9;80;1221;77.88109;323.48895;314.0;16317;202.65918;199.0;120.82977
569;9;81;1254;77.104675;329.50238;319.0;16276;203.4144;200.0;126.08798
570;9;82;1257;79.17458;336.2872;323.0;16220;204.53859;201.0;131.74861
571;9;83;1259;87.20602;340.95312;323.0;16155;205.24161;203.0;135.71152
572;9;84;1268;91.63509;338.5355;318.0;16098;205.66791;203.0;132.86758
573;9;85;1276;87.50988;333.96942;315.0;15996;205.80998;203.0;128.15944
574;9;86;1288;82.02257;330.07532;312.0;15905;205.5465;203.0;124.528824
575;9;87;1303;72.78781;330.03836;317.0;15799;205.03574;202.0;125.002625
576;9;88;1331;66.32209;330.84448;321.0;15730;204.28287;201.0;126.561615
577;9;89;1327;69.170235;334.43405;321.0;15628;204.22012;201.0;130.21393
578;9;90;1300;74.36793;337.76846;317.0;15525;204.18242;201.0;133.58604
579;9;91;1291;79.31714;338.48953;316.0;15405;204.45572;201.0;134.03381
580;9;92;1279;78.49095;337.66068;313.0;15287;204.90085;202.0;132.75983
581;9;93;1239;70.82288;335.47537;313.0;15158;205.96652;203.0;129.50885
582;9;94;1210;64.33676;329.5091;311.0;15030;207.1521;203.0;122.356995
583;9;95;1164;56.564754;324.2483;308.0;14876;208.09372;204.0;116.15457
584;9;96;1125;47.95617;321.45157;313.0;14709;208.7112;205.0;112.74037
585;9;97;1113;42.402855;317.2974;311.0;14529;209.1999;206.0;108.09749
586;9;98;1051;38.56886;314.74786;309.0;14358;209.6928;207.0;105.05507
587;9;99;1008;37.959038;311.4494;307.0;14204;210.15088;207.0;101.29852
588;9;100;971;40.41266;310.4892;305.0;14021;210.80429;208.0;99.684906
589;9;101;961;40.13521;311.29657;306.0;13832;211.42911;209.0;99.86746
590;9;102;941;40.92255;313.41553;308.0;13636;212.26184;211.0;101.15369
591;9;103;953;41.10578;315.77124;314.0;13394;213.22932;212.0;102.541916
592;9;104;919;40.01402;320.1654;318.0;13141;213.8569;213.0;106.3085
593;9;105;923;40.36708;321.55905;319.0;12895;213.60625;212.0;107.952805
594;9;106;921;38.51454;323.09555;321.0;12644;212.24977;212.0;110.84578
595;9;107;918;36.745995;324.08606;322.0;12371;210.735;211.0;113.35106
596;9;108;897;35.953915;323.84503;323.0;12091;209.51572;209.0;114.329315
597;9;109;845;34.682003;324.51834;325.0;11798;208.69945;209.0;115.81889
598;9;110;772;35.629333;328.50388;331.0;11510;208.47346;209.0;120.03041
599;9;111;732;40.386818;331.15436;333.0;11203;207.91835;208.0;123.23601
600;9;112;694;41.600304;333.77664;335.0;10880;207.63754;207.0;126.1391
601;9;113;640;39.38979;336.26093;336.0;10541;207.4044;207.0;128.85652
602;9;114;589;38.039837;335.09;334.0;10213;207.15887;206.0;127.93112
603;9;115;526;36.073605;333.77948;333.0;9877;206.8522;206.0;126.92728
604;9;116;457;31.829195;330.94528;331.0;9509;205.85925;205.0;125.08603
605;9;117;375;30.351246;326.70932;327.0;9145;205.3219;205.0;121.38742
606;9;118;288;28.095564;319.8125;322.0;8777;204.95747;205.0;114.85503
607;9;119;225;27.507645;311.22223;315.0;8394;204.29073;205.0;106.9315
608;9;120;148;35.32567;301.77704;301.5;8005;203.4475;205.0;98.329544
609;9;121;78;26.994179;304.17947;302.5;7646;202.27087;204.0;101.9086
610;9;122;38;23.970146;295.89474;291.5;7297;201.7034;205.0;94.191345
611;9;123;13;19.350397;279.84616;276.0;6931;200.53224;204.0;79.31392
612;10;44;25;16.369534;238.28;237.0;12943;168.80826;166.0;69.47174
613;10;45;66;22.336212;252.18182;255.0;13070;168.1738;165.0;84.008026
614;10;46;101;33.248127;263.51486;260.0;13104;167.06775;163.0;96.44711
615;10;47;123;41.17465;275.35773;271.0;13184;166.2548;161.0;109.10292
616;10;48;123;37.171124;270.26828;266.0;13348;166.21739;161.0;104.05089
617;10;49;160;29.326178;270.08124;268.0;13524;166.00098;161.0;104.08026
618;10;50;176;27.157389;273.31818;274.0;13816;165.38284;161.0;107.93533
619;10;51;255;26.945541;280.26666;281.0;14401;163.7769;160.0;116.48976
620;10;52;315;43.853664;291.2;283.0;14857;163.76978;159.0;127.43024
621;10;53;393;57.989384;301.87787;290.0;15083;164.04813;159.5;137.82974
622;10;54;493;70.08131;322.88843;306.0;15261;163.88197;161.0;159.00645
623;10;55;500;88.42937;354.158;340.0;15387;164.64983;162.0;189.50816
624;10;56;534;82.726616;374.34082;375.5;15493;165.2075;162.0;209.13332
625;10;57;554;80.165665;387.19855;387.0;15588;165.34508;162.0;221.85347
626;10;58;615;85.006645;396.33658;399.0;15699;165.01007;163.0;231.3265
627;10;59;661;81.382996;406.7791;412.0;15793;165.03442;163.0;241.74469
628;10;60;719;86.87577;413.03757;418.0;15894;164.94154;163.0;248.09602
629;10;61;784;96.15879;420.26657;427.0;16015;164.37004;162.0;255.89653
630;10;62;876;91.51561;416.61987;430.0;16193;163.7305;161.0;252.88937
631;10;63;955;90.52486;413.78848;429.0;16399;163.0977;159.0;250.69078
632;10;64;1021;91.32297;415.22528;425.0;16610;162.43954;159.0;252.78574
633;10;65;1059;90.00872;420.0491;436.0;16819;161.69855;159.0;258.35056
634;10;66;1074;93.705986;428.8678;442.0;17042;160.78827;157.0;268.07953
635;10;67;1083;100.009674;433.54016;446.0;17311;159.66255;157.0;273.87762
636;10;68;1103;94.52408;431.5204;445.0;17532;158.7819;156.0;272.73846
637;10;69;1095;91.06966;430.88312;445.0;17738;158.52744;155.0;272.35568
638;10;70;1064;87.16437;435.3891;450.0;17928;158.42332;155.0;276.96576
639;10;71;1044;84.084404;439.32376;450.0;18069;158.32764;155.0;280.99612
640;10;72;1033;88.45056;443.89447;452.0;18204;157.5345;155.0;286.36
641;10;73;1027;91.41169;442.71957;450.0;18269;156.86087;154.0;285.8587
